Date,State,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
26-04-2020,Uttar Pradesh,1843,29,289,222,0,42
26-04-2020,Uttarakhand,48,0,26,0,0,1
26-04-2020,West Bengal,611,18,105,40,0,2
27-04-2020,Andaman and Nicobar Islands,33,0,11,0,0,0
27-04-2020,Andhra Pradesh,1097,31,231,36,0,60
27-04-2020,Arunachal Pradesh,1,0,1,0,0,0
27-04-2020,Assam,36,1,27,0,0,8
27-04-2020,Bihar,274,2,56,31,0,10
27-04-2020,Chandigarh,30,0,17,2,0,2
27-04-2020,Chhattisgarh,37,0,32,0,0,0
27-04-2020,Delhi,2918,54,877,293,0,8
27-04-2020,Goa,7,0,7,0,0,0
27-04-2020,Gujarat,3301,151,313,230,0,31
27-04-2020,Haryana,289,3,176,0,0,0
27-04-2020,Himachal Pradesh,40,1,22,0,0,0
27-04-2020,Jammu and Kashmir,523,6,137,29,0,25
27-04-2020,Jharkhand,82,3,13,15,0,0
27-04-2020,Karnataka,503,19,182,3,0,24
27-04-2020,Kerala,458,4,338,1,0,0
27-04-2020,Ladakh,20,0,14,0,0,0
27-04-2020,Madhya Pradesh,2096,103,302,0,0,92
27-04-2020,Maharashtra,8068,342,1076,440,0,0
27-04-2020,Manipur,2,0,2,0,0,0
27-04-2020,Meghalaya,12,1,0,0,0,0
27-04-2020,Mizoram,1,0,0,0,0,0
27-04-2020,Odisha,103,1,35,9,0,2
27-04-2020,Puducherry,7,0,3,0,0,0
27-04-2020,Punjab,313,18,71,15,0,4
27-04-2020,Rajasthan,2185,33,518,102,0,25
27-04-2020,Tamil Nadu,1885,24,1020,64,0,60
27-04-2020,Telengana,1002,26,280,11,0,0
27-04-2020,Tripura,2,0,2,0,0,0
27-04-2020,Uttar Pradesh,1868,29,289,25,0,0
27-04-2020,Uttarakhand,50,0,28,2,0,2
27-04-2020,West Bengal,649,20,105,38,0,0
28-04-2020,Andaman and Nicobar Islands,33,0,11,0,0,0
28-04-2020,Andhra Pradesh,1183,31,235,86,0,4
28-04-2020,Arunachal Pradesh,1,0,1,0,0,0
28-04-2020,Assam,36,1,27,0,0,0
28-04-2020,Bihar,345,2,57,71,0,1
28-04-2020,Chandigarh,40,0,17,10,0,0
28-04-2020,Chhattisgarh,37,0,32,0,0,0
28-04-2020,Delhi,3108,54,877,190,0,0
28-04-2020,Goa,7,0,7,0,0,0
28-04-2020,Gujarat,3548,162,394,247,0,81
28-04-2020,Haryana,296,3,183,7,0,7
28-04-2020,Himachal Pradesh,40,1,22,0,0,0
28-04-2020,Jammu and Kashmir,546,7,164,23,0,27
28-04-2020,Jharkhand,82,3,13,0,0,0
28-04-2020,Karnataka,512,20,193,9,0,11
28-04-2020,Kerala,481,4,355,23,0,17
28-04-2020,Ladakh,20,0,14,0,0,0
28-04-2020,Madhya Pradesh,2168,110,302,72,0,0
28-04-2020,Maharashtra,8590,369,1282,522,0,206
28-04-2020,Manipur,2,0,2,0,0,0
28-04-2020,Meghalaya,12,1,0,0,0,0
28-04-2020,Mizoram,1,0,0,0,0,0
28-04-2020,Odisha,118,1,37,15,0,2
28-04-2020,Puducherry,8,0,3,1,0,0
28-04-2020,Punjab,313,18,71,0,0,0
28-04-2020,Rajasthan,2262,46,669,77,0,151
28-04-2020,Tamil Nadu,1937,24,1101,52,0,81
28-04-2020,Telengana,1004,26,321,2,0,41
28-04-2020,Tripura,2,0,2,0,0,0
28-04-2020,Uttar Pradesh,1955,31,335,87,0,46
28-04-2020,Uttarakhand,51,0,33,1,0,5
28-04-2020,West Bengal,697,20,109,48,0,4
29-04-2020,Andaman and Nicobar Islands,33,0,15,0,0,4
29-04-2020,Andhra Pradesh,1259,31,258,76,0,23
29-04-2020,Arunachal Pradesh,1,0,1,0,0,0
29-04-2020,Assam,38,1,27,2,0,0
29-04-2020,Bihar,366,2,64,21,0,7
29-04-2020,Chandigarh,56,0,17,16,0,0
29-04-2020,Chhattisgarh,38,0,34,1,0,2
29-04-2020,Delhi,3314,54,1078,206,0,201
29-04-2020,Goa,7,0,7,0,0,0
29-04-2020,Gujarat,3744,181,434,196,0,40
29-04-2020,Haryana,310,3,209,14,0,26
29-04-2020,Himachal Pradesh,40,1,25,0,0,3
29-04-2020,Jammu and Kashmir,565,8,176,19,0,12
29-04-2020,Jharkhand,103,3,17,21,0,4
29-04-2020,Karnataka,523,20,207,11,0,14
29-04-2020,Kerala,485,4,359,4,0,4
29-04-2020,Ladakh,22,0,16,2,0,2
29-04-2020,Madhya Pradesh,2387,120,377,219,0,75
29-04-2020,Maharashtra,9318,400,1388,728,0,106
29-04-2020,Manipur,2,0,2,0,0,0
29-04-2020,Meghalaya,12,1,0,0,0,0
29-04-2020,Mizoram,1,0,0,0,0,0
29-04-2020,Odisha,118,1,38,0,0,1
29-04-2020,Puducherry,8,0,3,0,0,0
29-04-2020,Punjab,322,19,71,9,0,0
29-04-2020,Rajasthan,2364,51,768,102,0,99
29-04-2020,Tamil Nadu,2058,25,1168,121,0,67
29-04-2020,Telengana,1004,26,321,0,0,0
29-04-2020,Tripura,2,0,2,0,0,0
29-04-2020,Uttar Pradesh,2053,34,462,98,0,127
29-04-2020,Uttarakhand,54,0,33,3,0,0
29-04-2020,West Bengal,725,22,119,28,0,10
30-04-2020,Andaman and Nicobar Islands,33,0,15,0,0,0
30-04-2020,Andhra Pradesh,1332,31,287,73,0,29
30-04-2020,Arunachal Pradesh,1,0,1,0,0,0
30-04-2020,Assam,38,1,29,0,0,2
30-04-2020,Bihar,392,2,65,26,0,1
30-04-2020,Chandigarh,56,0,17,0,0,0
30-04-2020,Chhattisgarh,38,0,34,0,0,0
30-04-2020,Delhi,3439,56,1092,125,0,14
30-04-2020,Goa,7,0,7,0,0,0
30-04-2020,Gujarat,4082,197,527,338,0,93
30-04-2020,Haryana,310,3,209,0,0,0
30-04-2020,Himachal Pradesh,40,1,25,0,0,0
30-04-2020,Jammu and Kashmir,581,8,192,16,0,16
30-04-2020,Jharkhand,107,3,19,4,0,2
30-04-2020,Karnataka,535,21,216,12,0,9
30-04-2020,Kerala,495,4,369,10,0,10
30-04-2020,Ladakh,22,0,16,0,0,0
30-04-2020,Madhya Pradesh,2561,129,461,174,0,84
30-04-2020,Maharashtra,9915,432,1593,597,0,205
30-04-2020,Manipur,2,0,2,0,0,0
30-04-2020,Meghalaya,12,1,0,0,0,0
30-04-2020,Mizoram,1,0,0,0,0,0
30-04-2020,Odisha,125,1,39,7,0,1
30-04-2020,Puducherry,8,0,3,0,0,0
30-04-2020,Punjab,357,19,90,35,0,19
30-04-2020,Rajasthan,2438,51,768,74,0,0
30-04-2020,Tamil Nadu,2162,27,1210,104,0,42
30-04-2020,Telengana,1012,26,367,8,0,46
30-04-2020,Tripura,2,0,2,0,0,0
30-04-2020,Uttar Pradesh,2134,39,510,81,0,48
30-04-2020,Uttarakhand,55,0,36,1,0,3
30-04-2020,West Bengal,758,22,124,33,0,5
01-05-2020,Andaman and Nicobar Islands,33,0,16,0,0,1
01-05-2020,Andhra Pradesh,1403,31,321,71,0,34
01-05-2020,Arunachal Pradesh,1,0,1,0,0,0
01-05-2020,Assam,42,1,29,4,0,0
01-05-2020,Bihar,418,2,82,26,0,17
01-05-2020,Chandigarh,56,0,17,0,0,0
01-05-2020,Chhattisgarh,40,0,36,2,0,2
01-05-2020,Delhi,3515,59,1094,76,0,2
01-05-2020,Goa,7,0,7,0,0,0
01-05-2020,Gujarat,4395,214,613,313,0,86
01-05-2020,Haryana,313,3,209,3,0,0
01-05-2020,Himachal Pradesh,40,1,28,0,0,3
01-05-2020,Jammu and Kashmir,614,8,216,33,0,24
01-05-2020,Jharkhand,109,3,20,2,0,1
01-05-2020,Karnataka,565,21,229,30,0,13
01-05-2020,Kerala,497,4,383,2,0,14
01-05-2020,Ladakh,22,0,16,0,0,0
01-05-2020,Madhya Pradesh,2660,137,482,99,0,21
01-05-2020,Maharashtra,10498,459,1773,583,0,180
01-05-2020,Manipur,2,0,2,0,0,0
01-05-2020,Meghalaya,12,1,0,0,0,0
01-05-2020,Mizoram,1,0,0,0,0,0
01-05-2020,Odisha,142,1,39,17,0,0
01-05-2020,Puducherry,8,0,5,0,0,2
01-05-2020,Punjab,357,19,90,0,0,0
01-05-2020,Rajasthan,2584,58,836,146,0,68
01-05-2020,Tamil Nadu,2323,27,1258,161,0,48
01-05-2020,Telengana,1038,26,397,26,0,30
01-05-2020,Tripura,2,0,2,0,0,0
01-05-2020,Uttar Pradesh,2203,39,513,69,0,3
01-05-2020,Uttarakhand,57,0,36,2,0,0
01-05-2020,West Bengal,795,33,139,37,0,15
02-05-2020,Andaman and Nicobar Islands,33,0,16,0,0,0
02-05-2020,Andhra Pradesh,1463,33,403,60,0,82
02-05-2020,Arunachal Pradesh,1,0,1,0,0,0
02-05-2020,Assam,43,1,32,1,0,3
02-05-2020,Bihar,471,3,98,53,0,16
02-05-2020,Chandigarh,88,0,17,32,0,0
02-05-2020,Chhattisgarh,43,0,36,3,0,0
02-05-2020,Delhi,3738,61,1167,223,0,73
02-05-2020,Goa,7,0,7,0,0,0
02-05-2020,Gujarat,4721,236,735,326,0,122
02-05-2020,Haryana,360,4,227,47,0,18
02-05-2020,Himachal Pradesh,40,1,30,0,0,2
02-05-2020,Jammu and Kashmir,639,8,247,25,0,31
02-05-2020,Jharkhand,111,3,20,2,0,0
02-05-2020,Karnataka,589,22,251,24,0,22
02-05-2020,Kerala,497,4,392,0,0,9
02-05-2020,Ladakh,22,0,17,0,0,1
02-05-2020,Madhya Pradesh,2719,145,524,59,0,42
02-05-2020,Maharashtra,11506,485,1879,1008,0,106
02-05-2020,Manipur,2,0,2,0,0,0
02-05-2020,Meghalaya,12,1,0,0,0,0
02-05-2020,Mizoram,1,0,0,0,0,0
02-05-2020,Odisha,149,1,55,7,0,16
02-05-2020,Puducherry,8,0,5,0,0,0
02-05-2020,Punjab,480,19,90,123,0,0
02-05-2020,Rajasthan,2666,62,1116,82,0,280
02-05-2020,Tamil Nadu,2526,28,1312,203,0,54
02-05-2020,Telengana,1039,26,441,1,0,44
02-05-2020,Tripura,2,0,2,0,0,0
02-05-2020,Uttar Pradesh,2328,42,654,125,0,141
02-05-2020,Uttarakhand,58,0,36,1,0,0
02-05-2020,West Bengal,795,33,139,0,0,0
03-05-2020,Andaman and Nicobar Islands,33,0,16,0,0,0
03-05-2020,Andhra Pradesh,1525,33,441,62,0,38
03-05-2020,Arunachal Pradesh,1,0,1,0,0,0
03-05-2020,Assam,43,1,32,0,0,0
03-05-2020,Bihar,481,4,107,10,0,9
03-05-2020,Chandigarh,88,0,17,0,0,0
03-05-2020,Chhattisgarh,43,0,36,0,0,0
03-05-2020,Delhi,4122,64,1256,384,0,89
03-05-2020,Goa,7,0,7,0,0,0
03-05-2020,Gujarat,5054,262,896,333,0,161
03-05-2020,Haryana,360,4,227,0,0,0
03-05-2020,Himachal Pradesh,40,1,33,0,0,3
03-05-2020,Jammu and Kashmir,666,8,254,27,0,7
03-05-2020,Jharkhand,115,3,22,4,0,2
03-05-2020,Karnataka,601,25,271,12,0,20
03-05-2020,Kerala,499,4,400,2,0,8
03-05-2020,Ladakh,22,0,17,0,0,0
03-05-2020,Madhya Pradesh,2846,151,624,127,0,100
03-05-2020,Maharashtra,12296,521,2000,790,0,121
03-05-2020,Manipur,2,0,2,0,0,0
03-05-2020,Meghalaya,12,1,0,0,0,0
03-05-2020,Mizoram,1,0,0,0,0,0
03-05-2020,Odisha,157,1,56,8,0,1
03-05-2020,Puducherry,8,0,5,0,0,0
03-05-2020,Punjab,772,20,112,292,0,22
03-05-2020,Rajasthan,2770,65,1121,104,0,5
03-05-2020,Tamil Nadu,2757,29,1341,231,0,29
03-05-2020,Telengana,1063,28,458,24,0,17
03-05-2020,Tripura,4,0,2,2,0,0
03-05-2020,Uttar Pradesh,2487,43,689,159,0,35
03-05-2020,Uttarakhand,59,0,39,1,0,3
03-05-2020,West Bengal,922,33,151,127,0,12
04-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,16
04-05-2020,Andhra Pradesh,1583,33,488,58,0,47
04-05-2020,Arunachal Pradesh,1,0,1,0,0,0
04-05-2020,Assam,43,1,32,0,0,0
04-05-2020,Bihar,503,4,125,22,0,18
04-05-2020,Chandigarh,94,0,19,6,0,2
04-05-2020,Chhattisgarh,57,0,36,14,0,0
04-05-2020,Delhi,4549,64,1362,427,0,106
04-05-2020,Goa,7,0,7,0,0,0
04-05-2020,Gujarat,5428,290,1042,374,0,146
04-05-2020,Haryana,442,5,245,82,0,18
04-05-2020,Himachal Pradesh,40,1,34,0,0,1
04-05-2020,Jammu and Kashmir,701,8,287,35,0,33
04-05-2020,Jharkhand,115,3,22,0,0,0
04-05-2020,Karnataka,614,25,293,13,0,22
04-05-2020,Kerala,500,4,401,1,0,1
04-05-2020,Ladakh,41,0,17,19,0,0
04-05-2020,Madhya Pradesh,2846,156,798,0,0,174
04-05-2020,Maharashtra,12974,548,2115,678,0,115
04-05-2020,Manipur,2,0,2,0,0,0
04-05-2020,Meghalaya,12,1,0,0,0,0
04-05-2020,Mizoram,1,0,0,0,0,0
04-05-2020,Odisha,162,1,56,5,0,0
04-05-2020,Puducherry,8,0,5,0,0,0
04-05-2020,Punjab,1102,21,117,330,0,5
04-05-2020,Rajasthan,2886,71,1356,116,0,235
04-05-2020,Tamil Nadu,3023,30,1379,266,0,38
04-05-2020,Telengana,1082,29,490,19,0,32
04-05-2020,Tripura,16,0,2,12,0,0
04-05-2020,Uttar Pradesh,2645,43,754,158,0,65
04-05-2020,Uttarakhand,60,0,39,1,0,0
04-05-2020,West Bengal,963,35,151,41,0,0
05-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,0
05-05-2020,Andhra Pradesh,1650,36,524,67,0,36
05-05-2020,Arunachal Pradesh,1,0,1,0,0,0
05-05-2020,Assam,43,1,32,0,0,0
05-05-2020,Bihar,528,4,130,25,0,5
05-05-2020,Chandigarh,102,1,21,8,0,2
05-05-2020,Chhattisgarh,58,0,36,1,0,0
05-05-2020,Delhi,4898,64,1431,349,0,69
05-05-2020,Goa,7,0,7,0,0,0
05-05-2020,Gujarat,5804,319,1195,376,0,153
05-05-2020,Haryana,517,6,254,75,0,9
05-05-2020,Himachal Pradesh,41,1,34,1,0,0
05-05-2020,Jammu and Kashmir,726,8,303,25,0,16
05-05-2020,Jharkhand,115,3,27,0,0,5
05-05-2020,Karnataka,651,27,321,37,0,28
05-05-2020,Kerala,500,4,462,0,0,61
05-05-2020,Ladakh,41,0,17,0,0,0
05-05-2020,Madhya Pradesh,2942,165,798,96,0,0
05-05-2020,Maharashtra,14541,583,2465,1567,0,350
05-05-2020,Manipur,2,0,2,0,0,0
05-05-2020,Meghalaya,12,1,0,0,0,0
05-05-2020,Mizoram,1,0,0,0,0,0
05-05-2020,Odisha,169,1,60,7,0,4
05-05-2020,Puducherry,8,0,5,0,0,0
05-05-2020,Punjab,1233,23,121,131,0,4
05-05-2020,Rajasthan,3061,77,1394,175,0,38
05-05-2020,Tamil Nadu,3550,31,1409,527,0,30
05-05-2020,Telengana,1085,29,585,3,0,95
05-05-2020,Tripura,29,0,2,13,0,0
05-05-2020,Uttar Pradesh,2766,50,802,121,0,48
05-05-2020,Uttarakhand,60,1,39,0,0,0
05-05-2020,West Bengal,1259,133,218,296,0,67
06-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,0
06-05-2020,Andhra Pradesh,1717,36,589,67,0,65
06-05-2020,Arunachal Pradesh,1,0,1,0,0,0
06-05-2020,Assam,43,1,32,0,0,0
06-05-2020,Bihar,536,4,142,8,0,12
06-05-2020,Chandigarh,111,1,21,9,0,0
06-05-2020,Chhattisgarh,59,0,36,1,0,0
06-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
06-05-2020,Delhi,5104,64,1468,206,0,37
06-05-2020,Goa,7,0,7,0,0,0
06-05-2020,Gujarat,6245,368,1381,441,0,186
06-05-2020,Haryana,548,6,256,31,0,2
06-05-2020,Himachal Pradesh,42,2,38,1,0,4
06-05-2020,Jammu and Kashmir,741,8,320,15,0,17
06-05-2020,Jharkhand,125,3,33,10,0,6
06-05-2020,Karnataka,671,29,331,20,0,10
06-05-2020,Kerala,502,4,462,2,0,0
06-05-2020,Ladakh,41,0,17,0,0,0
06-05-2020,Madhya Pradesh,3049,176,1000,107,0,202
06-05-2020,Maharashtra,15525,617,2819,984,0,354
06-05-2020,Manipur,2,0,2,0,0,0
06-05-2020,Meghalaya,12,1,10,0,0,10
06-05-2020,Mizoram,1,0,0,0,0,0
06-05-2020,Odisha,175,1,60,6,0,0
06-05-2020,Puducherry,9,0,6,1,0,1
06-05-2020,Punjab,1451,25,133,218,0,12
06-05-2020,Rajasthan,3158,89,1525,97,0,131
06-05-2020,Tamil Nadu,4058,33,1485,508,0,76
06-05-2020,Telengana,1096,29,585,11,0,0
06-05-2020,Tripura,43,0,2,14,0,0
06-05-2020,Uttar Pradesh,2880,56,987,114,0,185
06-05-2020,Uttarakhand,61,1,39,1,0,0
06-05-2020,West Bengal,1344,140,364,85,0,146
07-05-2020,Andaman and Nicobar Islands,33,0,32,0,0,0
07-05-2020,Andhra Pradesh,1777,36,729,60,0,140
07-05-2020,Arunachal Pradesh,1,0,1,0,0,0
07-05-2020,Assam,45,1,32,2,0,0
07-05-2020,Bihar,542,4,188,6,0,46
07-05-2020,Chandigarh,120,1,21,9,0,0
07-05-2020,Chhattisgarh,59,0,36,0,0,0
07-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
07-05-2020,Delhi,5532,65,1542,428,0,74
07-05-2020,Goa,7,0,7,0,0,0
07-05-2020,Gujarat,6625,396,1500,380,0,119
07-05-2020,Haryana,594,7,260,46,0,4
07-05-2020,Himachal Pradesh,45,2,38,3,0,0
07-05-2020,Jammu and Kashmir,775,8,322,34,0,2
07-05-2020,Jharkhand,127,3,37,2,0,4
07-05-2020,Karnataka,693,29,354,22,0,23
07-05-2020,Kerala,503,4,469,1,0,7
07-05-2020,Ladakh,41,0,17,0,0,0
07-05-2020,Madhya Pradesh,3138,185,1099,89,0,99
07-05-2020,Maharashtra,16758,651,3094,1233,0,275
07-05-2020,Manipur,2,0,2,0,0,0
07-05-2020,Meghalaya,12,1,10,0,0,0
07-05-2020,Mizoram,1,0,0,0,0,0
07-05-2020,Odisha,185,2,61,10,0,1
07-05-2020,Puducherry,9,0,6,0,0,0
07-05-2020,Punjab,1516,27,135,65,0,2
07-05-2020,Rajasthan,3317,92,1596,159,0,71
07-05-2020,Tamil Nadu,4829,35,1516,771,0,31
07-05-2020,Telengana,1107,29,628,11,0,43
07-05-2020,Tripura,43,0,2,0,0,0
07-05-2020,Uttar Pradesh,2998,60,1130,118,0,143
07-05-2020,Uttarakhand,61,1,39,0,0,0
07-05-2020,West Bengal,1456,144,364,112,0,0
08-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,1
08-05-2020,Andhra Pradesh,1847,38,780,70,0,51
08-05-2020,Arunachal Pradesh,1,0,1,0,0,0
08-05-2020,Assam,54,1,34,9,0,2
08-05-2020,Bihar,550,5,246,8,0,58
08-05-2020,Chandigarh,135,1,21,15,0,0
08-05-2020,Chhattisgarh,59,0,38,0,0,2
08-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
08-05-2020,Delhi,5980,66,1931,448,0,389
08-05-2020,Goa,7,0,7,0,0,0
08-05-2020,Gujarat,7012,425,1709,387,0,209
08-05-2020,Haryana,625,7,260,31,0,0
08-05-2020,Himachal Pradesh,46,2,38,1,0,0
08-05-2020,Jammu and Kashmir,793,9,335,18,0,13
08-05-2020,Jharkhand,132,3,41,5,0,4
08-05-2020,Karnataka,705,30,366,12,0,12
08-05-2020,Kerala,503,4,474,0,0,5
08-05-2020,Ladakh,42,0,17,1,0,0
08-05-2020,Madhya Pradesh,3252,193,1231,114,0,132
08-05-2020,Maharashtra,17974,694,3301,1216,0,207
08-05-2020,Manipur,2,0,2,0,0,0
08-05-2020,Meghalaya,12,1,10,0,0,0
08-05-2020,Mizoram,1,0,0,0,0,0
08-05-2020,Odisha,219,2,62,34,0,1
08-05-2020,Puducherry,9,0,6,0,0,0
08-05-2020,Punjab,1644,28,149,128,0,14
08-05-2020,Rajasthan,3427,97,1596,110,0,0
08-05-2020,Tamil Nadu,5409,37,1547,580,0,31
08-05-2020,Telengana,1123,29,650,16,0,22
08-05-2020,Tripura,65,0,2,22,0,0
08-05-2020,Uttar Pradesh,3071,62,1250,73,0,120
08-05-2020,Uttarakhand,61,1,39,0,0,0
08-05-2020,West Bengal,1548,151,364,92,0,0
09-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
09-05-2020,Andhra Pradesh,1887,41,842,40,0,62
09-05-2020,Arunachal Pradesh,1,0,1,0,0,0
09-05-2020,Assam,59,1,34,5,0,0
09-05-2020,Bihar,571,5,297,21,0,51
09-05-2020,Chandigarh,150,1,21,15,0,0
09-05-2020,Chhattisgarh,59,0,38,0,0,0
09-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
09-05-2020,Delhi,6318,68,2020,338,0,89
09-05-2020,Goa,7,0,7,0,0,0
09-05-2020,Gujarat,7402,449,1872,390,0,163
09-05-2020,Haryana,647,8,279,22,0,19
09-05-2020,Himachal Pradesh,50,2,38,4,0,0
09-05-2020,Jammu and Kashmir,823,9,364,30,0,29
09-05-2020,Jharkhand,132,3,52,0,0,11
09-05-2020,Karnataka,753,30,376,48,0,10
09-05-2020,Kerala,503,4,484,0,0,10
09-05-2020,Ladakh,42,0,17,0,0,0
09-05-2020,Madhya Pradesh,3341,200,1349,89,0,118
09-05-2020,Maharashtra,19063,731,3470,1089,0,169
09-05-2020,Manipur,2,0,2,0,0,0
09-05-2020,Meghalaya,12,1,10,0,0,0
09-05-2020,Mizoram,1,0,0,0,0,0
09-05-2020,Odisha,271,2,63,52,0,1
09-05-2020,Puducherry,9,0,6,0,0,0
09-05-2020,Punjab,1731,29,152,87,0,3
09-05-2020,Rajasthan,3579,101,1916,152,0,320
09-05-2020,Tamil Nadu,6009,40,1605,600,0,58
09-05-2020,Telengana,1133,29,700,10,0,50
09-05-2020,Tripura,118,0,2,53,0,0
09-05-2020,Uttar Pradesh,3214,66,1387,143,0,137
09-05-2020,Uttarakhand,63,1,46,2,0,7
09-05-2020,West Bengal,1678,160,364,130,0,0
10-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
10-05-2020,Andhra Pradesh,1930,44,887,43,0,45
10-05-2020,Arunachal Pradesh,1,0,1,0,0,0
10-05-2020,Assam,63,2,34,4,0,0
10-05-2020,Bihar,591,5,322,20,0,25
10-05-2020,Chandigarh,169,2,24,19,0,3
10-05-2020,Chhattisgarh,59,0,43,0,0,5
10-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
10-05-2020,Delhi,6542,73,2020,224,0,0
10-05-2020,Goa,7,0,7,0,0,0
10-05-2020,Gujarat,7796,472,2091,394,0,219
10-05-2020,Haryana,675,9,290,28,0,11
10-05-2020,Himachal Pradesh,50,2,38,0,0,0
10-05-2020,Jammu and Kashmir,836,9,368,13,0,4
10-05-2020,Jharkhand,156,3,78,24,0,26
10-05-2020,Karnataka,794,30,386,41,0,10
10-05-2020,Kerala,505,4,485,2,0,1
10-05-2020,Ladakh,42,0,17,0,0,0
10-05-2020,Madhya Pradesh,3614,215,1676,273,0,327
10-05-2020,Maharashtra,20228,779,3800,1165,0,330
10-05-2020,Manipur,2,0,2,0,0,0
10-05-2020,Meghalaya,13,1,10,1,0,0
10-05-2020,Mizoram,1,0,1,0,0,1
10-05-2020,Odisha,294,2,63,23,0,0
10-05-2020,Puducherry,9,0,6,0,0,0
10-05-2020,Punjab,1762,31,157,31,0,5
10-05-2020,Rajasthan,3708,106,2026,129,0,110
10-05-2020,Tamil Nadu,6535,44,1824,526,0,219
10-05-2020,Telengana,1163,30,750,30,0,50
10-05-2020,Tripura,134,0,2,16,0,0
10-05-2020,Uttar Pradesh,3373,74,1499,159,0,112
10-05-2020,Uttarakhand,67,1,46,4,0,0
10-05-2020,West Bengal,1786,171,372,108,0,8
11-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
11-05-2020,Andhra Pradesh,1980,45,925,50,0,38
11-05-2020,Arunachal Pradesh,1,0,1,0,0,0
11-05-2020,Assam,63,2,34,0,0,0
11-05-2020,Bihar,696,6,365,105,0,43
11-05-2020,Chandigarh,169,2,24,0,0,0
11-05-2020,Chhattisgarh,59,0,49,0,0,6
11-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
11-05-2020,Delhi,6923,73,2069,381,0,49
11-05-2020,Goa,7,0,7,0,0,0
11-05-2020,Gujarat,8194,493,2545,398,0,454
11-05-2020,Haryana,703,10,300,28,0,10
11-05-2020,Himachal Pradesh,55,2,39,5,0,1
11-05-2020,Jammu and Kashmir,861,9,383,25,0,15
11-05-2020,Jharkhand,157,3,78,1,0,0
11-05-2020,Karnataka,848,31,424,54,0,38
11-05-2020,Kerala,512,4,489,7,0,4
11-05-2020,Ladakh,42,0,21,0,0,4
11-05-2020,Madhya Pradesh,3614,215,1676,0,0,0
11-05-2020,Maharashtra,22171,832,4199,1943,0,399
11-05-2020,Manipur,2,0,2,0,0,0
11-05-2020,Meghalaya,13,1,10,0,0,0
11-05-2020,Mizoram,1,0,1,0,0,0
11-05-2020,Odisha,377,3,68,83,0,5
11-05-2020,Puducherry,9,0,6,0,0,0
11-05-2020,Punjab,1823,31,166,61,0,9
11-05-2020,Rajasthan,3814,107,2176,106,0,150
11-05-2020,Tamil Nadu,7204,47,1959,669,0,135
11-05-2020,Telengana,1196,30,750,33,0,0
11-05-2020,Tripura,150,0,2,16,0,0
11-05-2020,Uttar Pradesh,3467,74,1653,94,0,154
11-05-2020,Uttarakhand,68,1,46,1,0,0
11-05-2020,West Bengal,1939,185,417,153,0,45
12-05-2020,Andaman and Nicobar Islands,33,0,33,0,0,0
12-05-2020,Andhra Pradesh,2018,45,975,38,0,50
12-05-2020,Arunachal Pradesh,1,0,1,0,0,0
12-05-2020,Assam,65,2,34,2,0,0
12-05-2020,Bihar,747,6,377,51,0,12
12-05-2020,Chandigarh,174,2,24,5,0,0
12-05-2020,Chhattisgarh,59,0,53,0,0,4
12-05-2020,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,0,0
12-05-2020,Delhi,7233,73,2129,310,0,60
12-05-2020,Goa,7,0,7,0,0,0
12-05-2020,Gujarat,8541,513,2780,347,0,235
12-05-2020,Haryana,730,11,337,27,0,37
12-05-2020,Himachal Pradesh,59,2,39,4,0,0
12-05-2020,Jammu and Kashmir,879,10,427,18,0,44
12-05-2020,Jharkhand,160,3,78,3,0,0
12-05-2020,Karnataka,862,31,426,14,0,2
12-05-2020,Kerala,519,4,489,7,0,0
12-05-2020,Ladakh,42,0,21,0,0,0
12-05-2020,Madhya Pradesh,3785,221,1747,171,0,71
12-05-2020,Maharashtra,23401,868,4786,1230,0,587
12-05-2020,Manipur,2,0,2,0,0,0
12-05-2020,Meghalaya,13,1,10,0,0,0
12-05-2020,Mizoram,1,0,1,0,0,0
12-05-2020,Odisha,414,3,85,37,0,17
12-05-2020,Puducherry,12,0,6,3,0,0
12-05-2020,Punjab,1877,31,168,54,0,2
12-05-2020,Rajasthan,3988,113,2264,174,0,88
12-05-2020,Tamil Nadu,8002,53,2051,798,0,92
12-05-2020,Telengana,1275,30,800,79,0,50
12-05-2020,Tripura,152,0,2,2,0,0
12-05-2020,Uttar Pradesh,3573,80,1758,106,0,105
12-05-2020,Uttarakhand,68,1,46,0,0,0
